"numer","wiek","plec","wyksztalcenie","miejsce","kwota","wojewodztwo","wysylka_oferty","zakup"
4619,56,1,"wyzsze","m10_100",89.543628763831,"sl¹s",1,1
4620,37,1,"wyzsze","m_500",39.7781151500685,"dolsl",0,1
4621,48,0,"wyzsze","m100_500",29.638460708353,"dolsl",0,1
4622,38,1,"wyzsze","m0_10",149.828387366464,"zachpom",1,1
4623,45,1,"srednie","m0_10",61.4356564637201,"dolsl",0,0
4624,42,0,"srednie","m100_500",150.395579939257,"dolsl",0,0
4625,41,1,"srednie","m0_10",52.3331837715399,"³ódz",1,0
4626,64,0,"srednie","m100_500",73.393166065521,"sl¹s",0,0
4627,52,1,"srednie","wies",105.318753535098,"dolsl",0,0
4628,62,0,"srednie","m_500",158.109229458137,"ma³op",0,0
4629,49,0,"policealne","wies",28.0073497192773,"zachpom",0,0
4630,49,1,"srednie","m10_100",57.2373513271775,"sl¹s",0,0
4631,32,1,"wyzsze","m0_10",177.337403489858,"dolsl",1,1
4632,51,1,"podstawowe","wies",0,"dolsl",0,0
4633,39,1,"srednie","m10_100",0,"dolsl",0,0
4634,48,1,"srednie","m_500",0,"dolsl",0,0
4635,49,0,"policealne","wies",74.6217825079405,"³ódz",0,0
4636,36,1,"srednie","m10_100",41.2699703528012,"dolsl",0,0
4637,42,1,"srednie","m10_100",169.459371349465,"dolsl",0,0
4638,40,1,"srednie","m10_100",197.376255909065,"opol",0,0
4639,40,0,"podstawowe","wies",54.2308709617227,"dolsl",0,0
4640,49,0,"podstawowe","wies",305.082282986808,"dolsl",0,0
4641,18,1,"podstawowe","m10_100",132.254122573828,"opol",0,0
4642,42,0,"wyzsze","m100_500",315.876305306823,"lubel",0,0
4643,58,1,"srednie","wies",117.081498983654,"zachpom",0,0
4644,55,0,"srednie","m10_100",99.4063050408983,"zachpom",0,0
4645,53,1,"srednie","m100_500",183.067236470639,"dolsl",0,0
4646,37,0,"wyzsze","m100_500",96.6602069524229,"lubel",0,0
4647,41,0,"podstawowe","wies",44.0028100011264,"sl¹s",0,0
4648,63,0,"srednie","m0_10",57.0743786424179,"mazow",0,0
4649,46,0,"wyzsze","m_500",0,"sl¹s",0,1
4650,38,0,"srednie","m_500",0,"³ódz",0,0
4651,49,0,"wyzsze","m10_100",39.2617696984006,"zachpom",0,0
4652,49,0,"srednie","m10_100",91.9507944863128,"dolsl",0,0
4653,37,1,"podstawowe","wies",52.5899268369843,"zachpom",0,0
4654,51,0,"srednie","m100_500",210.120860279038,"zachpom",0,0
4655,38,0,"srednie","m100_500",116.358003293986,"opol",0,0
4656,43,1,"podstawowe","wies",27.7132614466342,"dolsl",1,0
4657,52,1,"srednie","m0_10",0,"dolsl",0,0
4658,41,0,"podstawowe","wies",126.396103904623,"dolsl",0,0
4659,50,0,"srednie","m10_100",251.258691388815,"³ódz",0,0
4660,49,1,"srednie","m0_10",27.9455103381217,"zachpom",0,0
4661,46,0,"srednie","m_500",157.080791280288,"dolsl",0,0
4662,35,0,"srednie","m0_10",61.220670872322,"dolsl",0,0
4663,42,1,"wyzsze","m10_100",0,"lubel",0,0
4664,63,0,"srednie","m100_500",139.461787968975,"zachpom",0,0
4665,45,0,"podstawowe","wies",65.1186136967013,"ma³op",1,0
4666,39,0,"srednie","m0_10",42.3867961365828,"zachpom",0,0
4667,40,1,"wyzsze","m_500",81.5978893433298,"zachpom",1,1
4668,35,1,"wyzsze","m_500",67.4518393875683,"dolsl",0,0
4669,51,1,"wyzsze","m100_500",44.6533395937941,"pomo",0,1
4670,65,0,"podstawowe","wies",54.9047229747264,"podlas",0,0
4671,45,0,"wyzsze","m0_10",93.7634857957067,"ma³op",0,0
4672,54,1,"podstawowe","wies",109.135407121112,"dolsl",0,0
4673,27,1,"wyzsze","m_500",34.7130047703674,"lubus",0,0
4674,53,0,"podstawowe","wies",24.0768487959164,"zachpom",0,0
4675,53,1,"podstawowe","wies",120.524006872353,"lubus",0,0
4676,54,0,"brak","wies",85.1827855701431,"dolsl",0,0
4677,50,1,"podstawowe","m0_10",0,"zachpom",0,0
4678,60,1,"srednie","m0_10",61.9130472945183,"dolsl",0,0
4679,66,0,"podstawowe","wies",89.5400294078338,"dolsl",0,0
4680,55,0,"srednie","wies",64.6898879233183,"kujpom",1,1
4681,52,0,"srednie","m10_100",0,"lubel",0,0
4682,50,0,"podstawowe","wies",46.5613928864882,"mazow",0,0
4683,45,1,"wyzsze","m10_100",113.310156731765,"ma³op",0,0
4684,52,0,"brak","m10_100",174.568553044473,"dolsl",0,0
4685,51,0,"policealne","wies",96.248031955279,"dolsl",0,0
4686,54,1,"srednie","m100_500",45.4638323033294,"dolsl",0,0
4687,45,0,"srednie","m0_10",93.8962264746591,"dolsl",0,0
4688,48,0,"srednie","m100_500",113.796435348503,"kujpom",0,0
4689,54,1,"srednie","m100_500",111.804857672061,"zachpom",0,0
4690,41,0,"srednie","m0_10",98.9362206954965,"kujpom",0,0
4691,48,0,"podstawowe","wies",169.776176083480,"dolsl",0,0
4692,60,1,"podstawowe","wies",43.3544209176776,"dolsl",1,0
4693,49,0,"srednie","m0_10",144.260678597522,"zachpom",1,1
4694,40,0,"wyzsze","m100_500",0,"dolsl",0,0
4695,49,0,"srednie","m0_10",66.2763043029138,"wielkop",0,0
4696,46,0,"srednie","m0_10",76.2788853630312,"dolsl",0,0
4697,55,0,"srednie","wies",92.5466874628814,"dolsl",0,0
4698,48,0,"podstawowe","wies",247.099374265507,"dolsl",0,0
4699,55,0,"srednie","m0_10",167.965300328564,"dolsl",0,0
4700,36,1,"srednie","m10_100",101.209405942651,"dolsl",0,0
4701,46,1,"srednie","m0_10",82.4585882360049,"sl¹s",0,0
4702,49,0,"podstawowe","wies",70.0900623055493,"mazow",0,0
4703,58,0,"podstawowe","wies",89.2890678860009,"zachpom",0,0
4704,52,0,"srednie","wies",66.3758079240618,"sl¹s",1,0
4705,44,1,"policealne","m0_10",33.1969863448298,"podkar",0,0
4706,47,1,"wyzsze","m0_10",28.3972568115536,"zachpom",0,0
4707,42,0,"podstawowe","wies",55.7191626784135,"dolsl",0,0
4708,59,0,"podstawowe","wies",10.7421040048296,"zachpom",1,0
4709,49,0,"srednie","m_500",144.599698185973,"zachpom",1,0
4710,46,1,"srednie","m10_100",62.2772545047249,"dolsl",1,0
4711,48,1,"srednie","wies",59.6597048713448,"lubel",0,0
4712,49,0,"wyzsze","m10_100",49.1408308746739,"dolsl",0,0
4713,58,1,"srednie","wies",0,"dolsl",0,0
4714,47,0,"wyzsze","m10_100",39.4964080942324,"zachpom",0,0
4715,43,0,"podstawowe","m0_10",71.7733827606982,"sl¹s",1,0
4716,50,0,"srednie","wies",34.9511279129515,"sl¹s",0,0
4717,51,1,"srednie","wies",93.0764381729054,"³ódz",0,0
4718,71,1,"srednie","m0_10",43.8663397590661,"zachpom",0,0
4719,57,1,"srednie","m10_100",61.3765061940111,"dolsl",1,1
4720,42,0,"wyzsze","m0_10",30.2439859483987,"zachpom",1,1
4721,37,0,"srednie","m100_500",62.7832513849145,"dolsl",1,1
4722,53,1,"brak","wies",60.271071259865,"mazow",0,0
4723,49,1,"srednie","wies",294.40683728553,"mazow",0,0
4724,63,1,"srednie","wies",152.828428895889,"dolsl",0,0
4725,55,0,"podstawowe","wies",13.4352749268856,"dolsl",0,0
4726,57,0,"podstawowe","wies",47.7879140575395,"ma³op",1,0
4727,48,1,"podstawowe","wies",20.8509060630936,"dolsl",0,0
4728,45,0,"podstawowe","wies",0,"zachpom",0,0
4729,51,1,"srednie","m10_100",77.2899096192125,"zachpom",0,0
4730,48,0,"srednie","m100_500",56.6098032000271,"zachpom",0,0
4731,57,1,"brak","m0_10",131.869364439745,"zachpom",0,0
4732,51,0,"wyzsze","m10_100",151.345499011495,"dolsl",0,1
4733,48,1,"srednie","wies",101.15003567565,"zachpom",0,0
4734,40,1,"podstawowe","m0_10",28.4082710991594,"dolsl",0,0
4735,46,1,"srednie","m0_10",79.9239019351996,"lubus",0,0
4736,41,0,"wyzsze","m100_500",0,"dolsl",1,1
4737,54,0,"srednie","wies",88.004265944963,"dolsl",1,0
4738,56,0,"policealne","wies",0,"dolsl",0,0
4739,36,0,"wyzsze","m0_10",56.0248918197167,"zachpom",0,1
4740,37,0,"wyzsze","m100_500",0,"dolsl",0,0
4741,45,0,"srednie","wies",39.2683380270462,"dolsl",0,0
4742,39,0,"srednie","m0_10",124.981896235770,"zachpom",0,0
4743,62,0,"srednie","m0_10",109.947796272027,"dolsl",1,1
4744,37,0,"wyzsze","m10_100",0,"dolsl",1,0
4745,60,0,"wyzsze","m10_100",168.59117920506,"dolsl",0,1
4746,46,0,"srednie","m100_500",24.9562631109771,"mazow",0,0
4747,34,0,"srednie","m100_500",23.7878011389239,"dolsl",1,0
4748,38,1,"srednie","m10_100",181.429470289282,"dolsl",1,1
4749,27,0,"srednie","m10_100",100.757367195981,"dolsl",0,0
4750,44,0,"wyzsze","m_500",66.0012276576428,"warmaz",0,1
4751,56,1,"srednie","wies",141.433144147162,"³ódz",0,0
4752,54,0,"srednie","wies",62.3596335067501,"kujpom",1,0
4753,52,0,"srednie","m0_10",179.320012549986,"dolsl",0,0
4754,53,0,"srednie","m0_10",139.961293019243,"dolsl",0,0
4755,49,1,"srednie","wies",62.4325219393713,"dolsl",0,1
4756,40,0,"srednie","m100_500",29.9002038972133,"dolsl",0,0
4757,54,0,"podstawowe","wies",52.6645604686973,"podkar",0,0
4758,58,0,"wyzsze","m10_100",44.8936251718053,"zachpom",0,0
4759,43,0,"wyzsze","m_500",106.882639620855,"zachpom",0,0
4760,59,0,"srednie","m100_500",39.7953909973427,"mazow",0,0
4761,45,0,"podstawowe","wies",61.2589613606676,"dolsl",1,0
4762,51,0,"wyzsze","m_500",60.2062033774259,"lubel",0,0
4763,49,1,"wyzsze","m10_100",134.334169575088,"dolsl",0,0
4764,49,0,"srednie","m100_500",137.845590910471,"dolsl",0,0
4765,53,0,"podstawowe","wies",17.5721289737318,"dolsl",1,0
4766,48,0,"srednie","m10_100",48.1380776163837,"podkar",0,0
4767,46,0,"srednie","m0_10",29.9788668708595,"ma³op",0,0
4768,35,1,"srednie","m0_10",43.7831841321862,"zachpom",0,0
4769,42,0,"srednie","wies",109.002744836720,"dolsl",1,0
4770,43,1,"podstawowe","wies",50.8773887132955,"dolsl",0,0
4771,61,0,"podstawowe","wies",43.067625975974,"dolsl",0,0
4772,51,1,"wyzsze","m0_10",128.836568617137,"zachpom",0,0
4773,42,0,"policealne","wies",15.4975571058483,"zachpom",0,0
4774,39,0,"srednie","m0_10",0,"zachpom",0,0
4775,44,0,"wyzsze","m0_10",128.862733789210,"lubus",0,0
4776,51,1,"srednie","wies",160.842110626105,"dolsl",0,0
4777,31,0,"srednie","m100_500",31.0248013761961,"zachpom",0,0
4778,55,0,"podstawowe","wies",60.7865496205818,"dolsl",0,0
4779,46,1,"srednie","m10_100",68.7139093355167,"dolsl",1,0
4780,47,0,"podstawowe","wies",20.5271174479619,"dolsl",1,0
4781,38,1,"podstawowe","m0_10",58.1211143623161,"zachpom",1,0
4782,55,1,"wyzsze","m0_10",35.0641598613197,"dolsl",0,1
4783,35,0,"srednie","m_500",100.171960473924,"dolsl",1,0
4784,36,0,"srednie","m10_100",66.234464324611,"dolsl",1,0
4785,65,0,"srednie","m0_10",0,"kujpom",0,0
4786,54,0,"wyzsze","m_500",53.3332177176379,"dolsl",0,0
4787,43,1,"srednie","m0_10",118.660558309866,"dolsl",0,0
4788,24,0,"podstawowe","m0_10",94.6744465322953,"dolsl",0,0
4789,40,0,"srednie","m0_10",0,"zachpom",1,1
4790,47,0,"wyzsze","m10_100",32.1938629268896,"mazow",0,1
4791,38,1,"policealne","m10_100",116.672014490522,"dolsl",1,0
4792,43,1,"srednie","m_500",54.6290019067003,"dolsl",0,0
4793,41,1,"wyzsze","m10_100",78.7622434084329,"dolsl",1,0
4794,49,1,"podstawowe","wies",49.1960785227921,"dolsl",0,0
4795,57,1,"wyzsze","m10_100",39.1154328024281,"mazow",0,1
4796,56,0,"srednie","wies",170.757087441075,"dolsl",0,0
4797,41,0,"wyzsze","m10_100",79.8238974249429,"dolsl",0,0
4798,46,0,"srednie","m0_10",142.121626963824,"³ódz",0,0
4799,44,0,"podstawowe","m0_10",105.621844857393,"dolsl",0,0
4800,43,0,"srednie","m100_500",149.460179522012,"swiêt",1,1
4801,38,0,"srednie","m10_100",134.641972262704,"opol",1,1
4802,49,1,"srednie","m_500",171.222070722038,"dolsl",1,1
4803,48,0,"srednie","wies",63.1969051217555,"dolsl",0,0
4804,55,0,"srednie","m0_10",97.7195227001001,"dolsl",1,0
4805,55,0,"wyzsze","wies",52.1431494840185,"dolsl",0,0
4806,44,1,"srednie","m100_500",142.805674275576,"dolsl",1,0
4807,49,0,"podstawowe","wies",10.5641676108101,"dolsl",0,0
4808,57,0,"podstawowe","wies",86.5829015620673,"lubel",0,0
4809,57,0,"podstawowe","wies",43.3181379365549,"podkar",0,0
4810,42,0,"wyzsze","m10_100",260.162100591232,"podkar",1,0
4811,46,1,"srednie","wies",166.482695344322,"dolsl",0,0
4812,34,0,"wyzsze","m_500",209.306770767473,"dolsl",0,0
4813,39,0,"srednie","m10_100",149.142307807172,"dolsl",0,0
4814,32,0,"srednie","m100_500",55.516440984704,"dolsl",0,0
4815,56,1,"srednie","m0_10",192.478476993666,"dolsl",0,0
4816,56,0,"srednie","m_500",104.315918490737,"dolsl",0,0
4817,61,0,"srednie","m0_10",113.614216267484,"dolsl",0,0
4818,34,0,"srednie","m0_10",60.5432984274509,"lubus",1,1
4819,58,1,"srednie","m0_10",63.2050068231755,"swiêt",0,0
4820,49,0,"podstawowe","m0_10",207.841430484331,"dolsl",1,0
4821,47,0,"podstawowe","wies",42.7620958848728,"sl¹s",0,0
4822,34,0,"srednie","m100_500",123.041284096757,"zachpom",1,1
4823,42,0,"podstawowe","wies",71.6003755176022,"podkar",0,0
4824,47,0,"srednie","m0_10",100.647162222338,"dolsl",0,0
4825,53,0,"srednie","m10_100",195.54915649843,"dolsl",1,0
4826,41,0,"podstawowe","wies",0,"dolsl",1,0
4827,49,1,"wyzsze","m0_10",0,"zachpom",0,0
4828,42,1,"wyzsze","m10_100",0,"dolsl",0,1
4829,36,1,"srednie","m100_500",407.591515589847,"dolsl",1,1
4830,56,1,"wyzsze","m10_100",38.8946358807104,"opol",0,0
4831,41,0,"wyzsze","m100_500",87.592984913424,"dolsl",0,0
4832,54,1,"srednie","m0_10",0,"zachpom",0,0
4833,31,0,"policealne","m10_100",151.675867456571,"dolsl",0,0
4834,43,0,"wyzsze","m100_500",125.102044245095,"dolsl",0,0
4835,41,1,"srednie","m_500",120.288358443625,"dolsl",1,1
4836,50,0,"srednie","m0_10",102.495054484970,"dolsl",0,0
4837,43,1,"srednie","wies",0,"dolsl",0,0
4838,47,1,"srednie","m0_10",115.642779048687,"sl¹s",1,1
4839,53,1,"wyzsze","m100_500",260.130799931096,"wielkop",1,0
4840,53,0,"podstawowe","wies",175.733564800743,"dolsl",1,0
4841,48,1,"srednie","m0_10",71.1532418932727,"dolsl",1,0
4842,59,0,"srednie","m0_10",188.188044018619,"zachpom",0,0
4843,42,1,"podstawowe","wies",84.5542431210007,"zachpom",0,0
4844,34,0,"srednie","m_500",0,"zachpom",0,0
4845,55,0,"srednie","m0_10",35.0049456310853,"mazow",0,0
4846,54,1,"wyzsze","m10_100",45.0118353920971,"dolsl",0,0
4847,43,0,"srednie","m100_500",343.841514238615,"dolsl",0,0
4848,58,0,"wyzsze","m0_10",62.9711649278142,"dolsl",1,1
4849,54,0,"podstawowe","wies",136.380861208852,"dolsl",0,0
4850,56,0,"srednie","m_500",83.589598274041,"dolsl",0,0
4851,35,1,"srednie","m_500",0,"dolsl",0,0
4852,56,0,"srednie","m0_10",98.976044619435,"dolsl",0,0
4853,39,1,"srednie","m0_10",74.2167325094808,"dolsl",0,0
4854,50,0,"podstawowe","m0_10",54.6706896439936,"dolsl",0,0
4855,43,0,"srednie","m0_10",36.5879463758113,"pomo",0,0
4856,45,1,"srednie","m100_500",139.421661048114,"kujpom",0,0
4857,46,1,"wyzsze","m10_100",42.6517234704321,"zachpom",0,0
4858,51,1,"podstawowe","wies",25.9096835931894,"dolsl",1,0
4859,56,1,"srednie","m_500",166.722448223461,"zachpom",0,0
4860,39,0,"srednie","m10_100",189.087466834191,"zachpom",0,0
4861,47,0,"srednie","m0_10",77.6023079699937,"zachpom",1,0
4862,40,0,"podstawowe","wies",110.029774038480,"³ódz",0,0
4863,45,0,"srednie","m10_100",39.5821244028486,"sl¹s",1,1
4864,45,0,"podstawowe","wies",19.7713134623680,"dolsl",0,0
4865,33,1,"wyzsze","m_500",95.933555843418,"zachpom",0,1
4866,37,0,"srednie","m100_500",98.2698558202817,"³ódz",0,0
4867,49,1,"wyzsze","m10_100",59.1032467797998,"dolsl",0,0
4868,48,0,"srednie","m0_10",62.667426594047,"dolsl",0,0
4869,54,0,"srednie","m0_10",136.530216913038,"podlas",0,0
4870,45,0,"srednie","m100_500",116.281119189391,"dolsl",0,0
4871,39,0,"srednie","m10_100",53.548752784861,"mazow",0,0
4872,39,1,"srednie","m100_500",135.025246931925,"zachpom",1,0
4873,51,0,"brak","wies",12.4098961158247,"dolsl",0,0
4874,53,0,"podstawowe","wies",0,"dolsl",0,0
4875,54,0,"wyzsze","m10_100",0,"opol",0,0
4876,58,0,"policealne","wies",38.4505197862685,"dolsl",0,0
4877,49,1,"podstawowe","wies",0,"sl¹s",0,0
4878,51,1,"srednie","m0_10",45.4433793316831,"zachpom",0,0
4879,36,1,"wyzsze","m10_100",188.401150195723,"mazow",0,0
4880,41,1,"srednie","m10_100",88.3317504377086,"mazow",1,1
4881,37,0,"srednie","m100_500",40.3720845477154,"dolsl",0,0
4882,46,0,"srednie","wies",47.7664496253374,"zachpom",0,0
4883,34,0,"wyzsze","m10_100",129.435692385029,"zachpom",0,1
4884,47,0,"podstawowe","wies",151.547537294148,"sl¹s",0,0
4885,42,0,"podstawowe","wies",146.466558246994,"kujpom",0,0
4886,52,1,"wyzsze","m100_500",63.0820672709276,"ma³op",0,0
4887,50,0,"srednie","wies",43.9214324427916,"dolsl",0,0
4888,47,0,"srednie","wies",94.9249082033874,"dolsl",0,0
4889,69,1,"podstawowe","wies",95.567490364581,"dolsl",0,0
4890,42,1,"podstawowe","m0_10",29.0907623652500,"dolsl",0,0
4891,55,0,"wyzsze","m0_10",105.60451480719,"dolsl",0,1
4892,41,0,"podstawowe","m0_10",29.8196991231246,"zachpom",1,0
4893,39,0,"srednie","m_500",196.416376176822,"zachpom",1,0
4894,54,1,"podstawowe","wies",203.170252764767,"lubus",0,0
4895,53,0,"podstawowe","wies",89.6332605488405,"dolsl",0,0
4896,46,0,"wyzsze","m100_500",62.2576095058126,"podlas",0,0
4897,42,0,"srednie","m10_100",133.817699228139,"zachpom",0,0
4898,34,0,"srednie","m0_10",76.2170881456832,"dolsl",0,0
4899,52,0,"srednie","m10_100",49.9473907371186,"dolsl",0,0
4900,48,0,"policealne","m0_10",25.4860117274248,"sl¹s",0,0
4901,51,0,"wyzsze","m_500",95.8524786208073,"³ódz",1,0
4902,34,0,"wyzsze","m_500",104.692240523954,"dolsl",0,1
4903,56,1,"podstawowe","wies",25.5537784789409,"dolsl",0,0
4904,44,0,"srednie","m0_10",87.0939317646627,"dolsl",1,1
4905,49,1,"srednie","m0_10",136.189778747642,"dolsl",0,0
4906,43,1,"srednie","m10_100",153.791557612252,"zachpom",0,0
4907,53,0,"srednie","m10_100",225.193656692246,"³ódz",0,0
4908,40,0,"wyzsze","m_500",59.7420488594763,"pomo",0,0
4909,46,0,"wyzsze","m_500",107.428828127007,"dolsl",0,1
4910,56,1,"wyzsze","m0_10",45.2611218687016,"warmaz",0,0
4911,42,1,"srednie","m10_100",95.248215702957,"dolsl",0,0
4912,37,0,"srednie","m100_500",61.4278719477863,"zachpom",0,0
4913,49,1,"srednie","m10_100",78.6056327039991,"mazow",0,0
4914,50,1,"srednie","m0_10",74.1027209007256,"dolsl",1,1
4915,37,0,"wyzsze","m100_500",120.165906692684,"lubel",1,0
4916,48,1,"srednie","m10_100",40.2347882695383,"dolsl",0,0
4917,50,1,"srednie","m0_10",183.048885638350,"zachpom",0,0
4918,48,0,"srednie","m0_10",146.931546872536,"mazow",0,0
4919,41,1,"srednie","m100_500",151.160392755439,"zachpom",0,0
4920,46,1,"wyzsze","m_500",32.580648670698,"zachpom",0,0
4921,50,0,"podstawowe","m0_10",0,"dolsl",0,0
4922,28,1,"wyzsze","m_500",137.497115253143,"dolsl",0,0
4923,39,0,"srednie","m10_100",83.5120258837736,"zachpom",0,0
4924,55,0,"srednie","m10_100",92.4903008654604,"zachpom",0,0
4925,43,1,"policealne","wies",107.579381677799,"podkar",0,0
4926,43,0,"srednie","m0_10",70.8966055977386,"dolsl",1,0
4927,39,1,"srednie","m0_10",156.378734313242,"dolsl",1,1
4928,43,0,"podstawowe","wies",102.295202722961,"dolsl",0,1
4929,45,0,"srednie","m_500",57.9373406635067,"zachpom",0,0
4930,53,0,"srednie","m10_100",119.423563562165,"dolsl",0,0
4931,48,1,"srednie","m100_500",123.238731056906,"podkar",0,0
4932,49,1,"podstawowe","wies",0,"warmaz",1,0
4933,47,0,"podstawowe","wies",0,"zachpom",0,0
4934,45,0,"wyzsze","m10_100",91.3019772657287,"ma³op",0,0
4935,43,1,"srednie","m10_100",55.2915144576881,"dolsl",0,0
4936,42,0,"wyzsze","m10_100",91.6860845848462,"mazow",1,0
4937,39,0,"srednie","m0_10",69.079787270148,"zachpom",0,0
4938,58,1,"policealne","m0_10",42.4970387865901,"zachpom",0,0
4939,44,0,"srednie","m0_10",131.126159091428,"lubus",1,1
4940,50,0,"podstawowe","wies",52.8816115892329,"zachpom",0,0
4941,41,0,"policealne","m0_10",0,"zachpom",0,0
4942,59,1,"srednie","m0_10",59.893801258246,"dolsl",0,0
4943,47,0,"srednie","wies",65.6145936547671,"dolsl",0,0
4944,55,0,"wyzsze","wies",63.9263965853715,"dolsl",1,0
4945,41,0,"srednie","m_500",23.5451256465566,"dolsl",0,0
4946,52,1,"wyzsze","m_500",117.311283136917,"dolsl",0,1
4947,48,1,"wyzsze","m10_100",114.299952077446,"pomo",0,0
4948,30,0,"policealne","m0_10",38.0690434455836,"dolsl",0,0
4949,55,0,"srednie","m10_100",38.9301322729079,"lubus",0,0
4950,45,1,"wyzsze","m_500",274.811360920776,"dolsl",0,0
4951,44,0,"policealne","m0_10",85.2878861401222,"dolsl",0,0
4952,42,0,"srednie","m10_100",0,"dolsl",0,0
4953,50,1,"podstawowe","wies",33.1894163082026,"dolsl",0,0
4954,42,0,"srednie","m_500",114.488821308243,"dolsl",0,0
4955,44,1,"wyzsze","m_500",95.5312787009475,"podkar",0,0
4956,49,1,"podstawowe","wies",56.6290024496968,"dolsl",0,0
4957,28,1,"srednie","m10_100",89.279349005785,"dolsl",0,0
4958,63,0,"srednie","m10_100",51.5563498948091,"dolsl",0,0
4959,34,0,"wyzsze","m10_100",67.0613100854783,"dolsl",1,0
4960,51,0,"wyzsze","m100_500",51.8926017784908,"dolsl",0,1
4961,54,0,"wyzsze","m10_100",146.115620567315,"kujpom",0,0
4962,49,0,"podstawowe","wies",33.2849806008189,"mazow",0,0
4963,38,1,"srednie","m10_100",88.3830821655361,"³ódz",0,0
4964,52,0,"srednie","m0_10",209.160590031842,"³ódz",0,0
4965,59,1,"podstawowe","wies",0,"sl¹s",0,0
4966,62,1,"podstawowe","wies",27.8155156413441,"dolsl",0,0
4967,59,0,"srednie","m0_10",106.994128799197,"lubel",1,0
4968,53,1,"podstawowe","m0_10",5.71887750704266,"mazow",0,0
4969,39,0,"wyzsze","wies",74.5847900848533,"swiêt",0,1
4970,59,0,"srednie","m10_100",55.1819618330953,"dolsl",0,0
4971,44,0,"wyzsze","m10_100",119.4351730761,"warmaz",0,0
4972,45,1,"wyzsze","m100_500",0,"sl¹s",0,1
4973,29,0,"srednie","m10_100",77.3899455191885,"wielkop",1,1
4974,41,0,"srednie","m10_100",0,"mazow",0,0
4975,47,1,"srednie","wies",36.9464382603728,"dolsl",0,0
4976,47,1,"srednie","m10_100",59.0931433132167,"dolsl",0,0
4977,46,1,"srednie","wies",152.454370537646,"dolsl",1,0
4978,37,0,"wyzsze","m10_100",98.5780549969863,"dolsl",1,0
4979,43,1,"srednie","wies",0,"podkar",0,0
4980,52,0,"wyzsze","m_500",46.5321663441865,"zachpom",0,0
4981,56,1,"srednie","m10_100",20.3192859315297,"dolsl",0,0
4982,61,0,"srednie","m10_100",135.974565532927,"zachpom",0,0
4983,44,1,"srednie","m0_10",62.3588534477903,"zachpom",0,0
4984,58,1,"srednie","m100_500",417.111841332888,"zachpom",0,0
4985,58,1,"wyzsze","m100_500",47.1925299722022,"dolsl",0,0
4986,66,0,"srednie","m100_500",32.8839494454270,"dolsl",0,0
4987,51,0,"srednie","wies",115.823405944983,"mazow",0,0
4988,45,0,"srednie","wies",104.148008214612,"dolsl",0,0
4989,54,0,"srednie","wies",84.8970688484191,"dolsl",0,0
4990,54,1,"wyzsze","m_500",60.1449303167905,"zachpom",0,1
4991,41,0,"srednie","m0_10",27.8639365669344,"dolsl",0,0
4992,47,0,"srednie","wies",198.245465310253,"opol",0,0
4993,40,0,"policealne","m0_10",61.6004318332366,"dolsl",0,0
4994,52,1,"srednie","m0_10",164.083847733842,"zachpom",1,0
4995,54,0,"srednie","m0_10",35.3929995952989,"zachpom",1,0
4996,31,0,"srednie","m0_10",87.3322458983154,"dolsl",0,0
4997,47,0,"wyzsze","m100_500",48.7710161297684,"dolsl",0,1
4998,28,0,"srednie","m10_100",73.5674842607806,"dolsl",0,0
4999,37,0,"policealne","m0_10",86.3586891053256,"dolsl",0,0
5000,59,0,"podstawowe","wies",171.925878017141,"dolsl",0,0
5001,47,0,"policealne","wies",110.118587123948,"dolsl",0,0
5002,53,1,"wyzsze","m0_10",44.5656232018927,"lubus",0,0
5003,50,0,"wyzsze","m10_100",0,"dolsl",1,1
5004,53,0,"srednie","m0_10",229.955920578970,"dolsl",0,0
5005,48,1,"wyzsze","m10_100",50.6302015004949,"ma³op",0,0
5006,52,1,"srednie","m0_10",0,"zachpom",0,0
5007,39,0,"srednie","m10_100",48.7398814586939,"dolsl",0,0
5008,50,0,"podstawowe","wies",57.2219951464746,"dolsl",0,0
5009,50,0,"podstawowe","wies",62.7714365508378,"lubus",0,0
5010,49,0,"srednie","m0_10",97.2773442007665,"dolsl",0,0
5011,53,1,"srednie","wies",0,"dolsl",0,0
5012,44,0,"srednie","m100_500",92.4968106136998,"ma³op",1,1
5013,52,1,"policealne","wies",450.852027581774,"dolsl",0,0
5014,38,0,"srednie","wies",174.782716107535,"dolsl",0,0
5015,39,1,"podstawowe","m0_10",36.175739387243,"sl¹s",0,0
5016,59,1,"srednie","m0_10",74.3908355579015,"podlas",0,0
5017,44,0,"srednie","m100_500",118.842975719043,"dolsl",0,0
5018,47,1,"srednie","m0_10",183.118944277721,"dolsl",0,0
5019,56,1,"srednie","wies",33.2254045718235,"mazow",0,0
5020,65,0,"podstawowe","wies",142.923159390745,"dolsl",0,0
5021,33,0,"wyzsze","m100_500",35.1704005202973,"zachpom",1,0
5022,57,0,"srednie","m10_100",88.7260555731099,"dolsl",0,0
5023,56,1,"srednie","wies",188.070867407931,"dolsl",1,0
5024,54,0,"wyzsze","m0_10",52.8218959856672,"dolsl",0,1
5025,54,1,"brak","m0_10",69.6838405500237,"sl¹s",0,0
5026,35,0,"wyzsze","m100_500",0,"zachpom",0,1
5027,52,0,"srednie","wies",87.3679779318659,"³ódz",1,1
5028,47,1,"srednie","wies",59.2696731456026,"podkar",0,0
